date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:09%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-622915_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-622915_540x.4c9b3c.delayed	(from https://themilkybox.com/collections/kendamil-formula)
22:21:10	26711/26711	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:54%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	C:/MyWeb/KENDAMIL/maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	(from https://themilkybox.com/collections/kendamil-formula)
22:21:10	293470/293470	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1e9d8ed28efd7a52aace496b35d9abaa%22	https://themilkybox.com/collections/stage-4-formulas	C:/MyWeb/KENDAMIL/themilkybox.com/collections/stage-4-formulas.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:11%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-939990_540x.jpg?v=1685319661	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-939990_540x5375.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:11	63011/63011	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:22%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-622915_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-622915_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:11	102511/102511	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:23%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-939990_540x.jpg?v=1685319661	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-1-800g-baby-formula-939990_540x5375.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:12%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-827266_540x.jpg?v=1684167493	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-827266_540x.518078.delayed	(from https://themilkybox.com/collections/kendamil-formula)
22:21:13	624865/624865	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dca20464b5e24efbf1e3ad58e99d43a6%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-organic-stage-2-baby-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-organic-stage-2-baby-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:13	58626/58626	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:25%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-827266_540x.jpg?v=1684167493	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-827266_540x8078.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:13%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-871700_540x.jpg?v=1685319661	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-871700_540x.535375.delayed	(from https://themilkybox.com/collections/kendamil-formula)
22:21:14	100534/100534	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:27%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-871700_540x.jpg?v=1685319661	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-2-800g-baby-formula-871700_540x5375.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:15%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-424325_540x.jpg?v=1684892320	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-424325_540x.567c59.delayed	(from https://themilkybox.com/collections/kendamil-formula)
22:21:16	620936/620936	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:4ae1f6020207ef31811bb65bcb231df0%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-organic-stage-3-toddler-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-organic-stage-3-toddler-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:17%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-363994_540x.jpg?v=1684892320	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-363994_540x7c59.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:18	60994/60994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2005:21:17%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-424325_540x.jpg?v=1684892320	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-424325_540x7c59.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:19	116726/116726	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2005:21:19%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-363994_540x.jpg?v=1684892320	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-organic-stage-3-800g-toddler-formula-363994_540x7c59.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:19%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-314268_540x.jpg?v=1684167490	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-314268_540xa66f.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:21	629501/629501	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:29217bec14c4185de59ea02bc6c976bf%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-1-baby-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-1-baby-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:22	64971/64971	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:34%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-314268_540x.jpg?v=1684167490	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-314268_540xa66f.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:21%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-307051_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-307051_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:22	101815/101815	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2018:27:05%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-307051_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-1-900g-baby-formula-307051_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:23%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-374362_540x.jpg?v=1684167491	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-374362_540x2f2d.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:25	622861/622861	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8d11ac6fc288a77419d0201ed1540922%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-2-baby-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-2-baby-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:26	62380/62380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:37%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-374362_540x.jpg?v=1684167491	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-374362_540x2f2d.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:25%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-247539_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-247539_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:27	100669/100669	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:39%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-247539_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-2-900g-baby-formula-247539_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:27%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_540x.jpg?v=1684167491	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_540x2f2d.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:29	622753/622753	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:877c5a299e6ee9843effae700ea88073%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:30	60997/60997	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:42%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_540x.jpg?v=1684167491	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_540x2f2d.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:29%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-493839_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-493839_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:31	101394/101394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:43%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-493839_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-493839_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:31%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:33	624254/624254	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:0769ff186b2b8e1575577ab9085b8953%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:34	64740/64740	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:45%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:33%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:35	103825/103825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2005:21:35%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_540x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_540xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:35%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-443647_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-443647_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:36	622758/622758	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9ac0ff7d21028110f9d7a10b0613cb00%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-2-organic-baby-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-2-organic-baby-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:37%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-996217_540x.jpg?v=1685319658	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-996217_540x2820.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:38	64367/64367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:50%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-443647_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-443647_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:39	103604/103604	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2005:21:39%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-996217_540x.jpg?v=1685319658	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-2-800g-baby-formula-996217_540x2820.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:39%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-412724_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-412724_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:40	623505/623505	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:c0c779deda89bad1645d30d4e9e86b82%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-3-organic-baby-formula	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-3-organic-baby-formula.html	(from https://themilkybox.com/collections/kendamil-formula)
22:21:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:41%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-596605_540x.jpg?v=1685319661	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-596605_540x5375.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:42	73025/73025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:54%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-412724_540x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-412724_540x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:43	103436/103436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:11:56%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-596605_540x.jpg?v=1685319661	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-3-800g-toddler-formula-596605_540x5375.jpg	(from https://themilkybox.com/collections/kendamil-formula)
22:21:43	76999/76999	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Jul%202023%2003:12:01%20GMT	https://cdn.shopify.com/s/files/1/0665/0678/4981/files/Screenshot_255_480x480.png?v=1681792271	C:/MyWeb/KENDAMIL/cdn.shopify.com/s/files/1/0665/0678/4981/files/Screenshot_255_480x48090ef.png	(from https://themilkybox.com/collections/kendamil-formula)
22:21:43	4905/4905	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fb74c85a93bca041510d03ce2e854c21%22	https://d1um8515vdn9kb.cloudfront.net/files/gempagev2.js?v=1.0	C:/MyWeb/KENDAMIL/d1um8515vdn9kb.cloudfront.net/files/gempagev2c619.js	(from https://themilkybox.com/collections/kendamil-formula)
22:21:44	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/MyWeb/KENDAMIL/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://themilkybox.com/collections/kendamil-formula)
22:21:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:44%20GMT	http://themilkybox.com/cdn/shop/t/39/assets/boost-pfs-vendor.js?v=5379623084837519351685111999	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/t/39/assets/boost-pfs-vendor.7b6c87.delayed	(from https://themilkybox.com/collections/kendamil-formula)
22:21:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:21:46%20GMT	http://themilkybox.com/cdn/shop/t/39/assets/boost-pfs-core.js?v=114413190972768648361685111984	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/t/39/assets/boost-pfs-core2c4f.js	(from https://themilkybox.com/collections/kendamil-formula)
22:21:46	110197/110197	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2029%20Jun%202023%2019:42:48%20GMT	https://themilkybox.com/cdn/shop/t/39/assets/boost-pfs-vendor.js?v=5379623084837519351685111999	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/t/39/assets/boost-pfs-vendor6c87.js	(from https://themilkybox.com/collections/kendamil-formula)
